item	Genome_ID	Species	RefSeq	Assembly_ID	Assembly_ID_norm	Strain	Genome_in_HOMD	HOMD_ID	G_ID
H_influenzae_str_67P23H1_id_GCA_002988595_1	H_influenzae_str_67P23H1_id_GCA_002988595_1	H_influenzae	Yes	GCA_002988595_1	GCA_002988595.1	67P23H1	no	NA	G_0768
H_influenzae_str_35P8H_id_GCA_002985265_1	H_influenzae_str_35P8H_id_GCA_002985265_1	H_influenzae	Yes	GCA_002985265_1	GCA_002985265.1	35P8H	no	NA	G_0769
H_influenzae_str_46P27H1_id_GCA_002984705_1	H_influenzae_str_46P27H1_id_GCA_002984705_1	H_influenzae	Yes	GCA_002984705_1	GCA_002984705.1	46P27H1	no	NA	G_0770
H_influenzae_str_PTHi_11874_id_GCA_900407465_1	H_influenzae_str_PTHi_11874_id_GCA_900407465_1	H_influenzae	Yes	GCA_900407465_1	GCA_900407465.1	PTHi_11874	no	NA	G_0771
H_influenzae_str_67P10H4_id_GCA_002985955_1	H_influenzae_str_67P10H4_id_GCA_002985955_1	H_influenzae	Yes	GCA_002985955_1	GCA_002985955.1	67P10H4	no	NA	G_0772
H_influenzae_str_44P85H1_id_GCA_002984665_1	H_influenzae_str_44P85H1_id_GCA_002984665_1	H_influenzae	Yes	GCA_002984665_1	GCA_002984665.1	44P85H1	no	NA	G_0773
H_influenzae_str_32P8H3_id_GCA_002984505_1	H_influenzae_str_32P8H3_id_GCA_002984505_1	H_influenzae	Yes	GCA_002984505_1	GCA_002984505.1	32P8H3	no	NA	G_0774
H_influenzae_str_26P2H_id_GCA_002990005_1	H_influenzae_str_26P2H_id_GCA_002990005_1	H_influenzae	Yes	GCA_002990005_1	GCA_002990005.1	26P2H	no	NA	G_0775
H_influenzae_str_13P36H1_id_GCA_002989575_1	H_influenzae_str_13P36H1_id_GCA_002989575_1	H_influenzae	Yes	GCA_002989575_1	GCA_002989575.1	13P36H1	no	NA	G_0776
H_influenzae_str_39P29H1_id_GCA_002990405_1	H_influenzae_str_39P29H1_id_GCA_002990405_1	H_influenzae	Yes	GCA_002990405_1	GCA_002990405.1	39P29H1	no	NA	G_0777
H_influenzae_str_84P15H1_id_GCA_002987175_1	H_influenzae_str_84P15H1_id_GCA_002987175_1	H_influenzae	Yes	GCA_002987175_1	GCA_002987175.1	84P15H1	no	NA	G_0778
H_influenzae_str_PTHi_13477_id_GCA_900407785_1	H_influenzae_str_PTHi_13477_id_GCA_900407785_1	H_influenzae	Yes	GCA_900407785_1	GCA_900407785.1	PTHi_13477	no	NA	G_0779
H_influenzae_str_24P45H1_id_GCA_002985125_1	H_influenzae_str_24P45H1_id_GCA_002985125_1	H_influenzae	Yes	GCA_002985125_1	GCA_002985125.1	24P45H1	no	NA	G_0780
H_influenzae_str_91P109H1_id_GCA_002987925_1	H_influenzae_str_91P109H1_id_GCA_002987925_1	H_influenzae	Yes	GCA_002987925_1	GCA_002987925.1	91P109H1	no	NA	G_0781
H_influenzae_str_39P18H1_id_GCA_002990315_1	H_influenzae_str_39P18H1_id_GCA_002990315_1	H_influenzae	Yes	GCA_002990315_1	GCA_002990315.1	39P18H1	no	NA	G_0782
H_influenzae_str_781_HINF_id_GCA_001059125_1	H_influenzae_str_781_HINF_id_GCA_001059125_1	H_influenzae	Yes	GCA_001059125_1	GCA_001059125.1	781_HINF	no	NA	G_0783
H_influenzae_str_111P80H1_id_GCA_002989255_1	H_influenzae_str_111P80H1_id_GCA_002989255_1	H_influenzae	Yes	GCA_002989255_1	GCA_002989255.1	111P80H1	no	NA	G_0784
H_influenzae_str_91P114H1_id_GCA_002988855_1	H_influenzae_str_91P114H1_id_GCA_002988855_1	H_influenzae	Yes	GCA_002988855_1	GCA_002988855.1	91P114H1	no	NA	G_0785
H_influenzae_str_PTHi_13484_id_GCA_900407775_1	H_influenzae_str_PTHi_13484_id_GCA_900407775_1	H_influenzae	Yes	GCA_900407775_1	GCA_900407775.1	PTHi_13484	no	NA	G_0786
H_influenzae_str_39P25H_id_GCA_002991365_1	H_influenzae_str_39P25H_id_GCA_002991365_1	H_influenzae	Yes	GCA_002991365_1	GCA_002991365.1	39P25H	no	NA	G_0787
H_influenzae_str_74P1H1_id_GCA_002986655_1	H_influenzae_str_74P1H1_id_GCA_002986655_1	H_influenzae	Yes	GCA_002986655_1	GCA_002986655.1	74P1H1	no	NA	G_0788
H_influenzae_str_AS012764_id_GCA_010604085_1	H_influenzae_str_AS012764_id_GCA_010604085_1	H_influenzae	Yes	GCA_010604085_1	GCA_010604085.1	AS012764	no	NA	G_0789
H_influenzae_str_156_HINF_id_GCA_001054455_1	H_influenzae_str_156_HINF_id_GCA_001054455_1	H_influenzae	Yes	GCA_001054455_1	GCA_001054455.1	156_HINF	no	NA	G_0790
H_influenzae_str_31P14H6_id_GCA_002991345_1	H_influenzae_str_31P14H6_id_GCA_002991345_1	H_influenzae	Yes	GCA_002991345_1	GCA_002991345.1	31P14H6	no	NA	G_0791
H_influenzae_str_19P94H1_id_GCA_002989965_1	H_influenzae_str_19P94H1_id_GCA_002989965_1	H_influenzae	Yes	GCA_002989965_1	GCA_002989965.1	19P94H1	no	NA	G_0792
H_influenzae_str_19P115H1_id_GCA_002989805_1	H_influenzae_str_19P115H1_id_GCA_002989805_1	H_influenzae	Yes	GCA_002989805_1	GCA_002989805.1	19P115H1	no	NA	G_0793
H_influenzae_str_14P13H9_id_GCA_002991245_1	H_influenzae_str_14P13H9_id_GCA_002991245_1	H_influenzae	Yes	GCA_002991245_1	GCA_002991245.1	14P13H9	no	NA	G_0794
H_influenzae_str_102P16H1_id_GCA_002990745_1	H_influenzae_str_102P16H1_id_GCA_002990745_1	H_influenzae	Yes	GCA_002990745_1	GCA_002990745.1	102P16H1	no	NA	G_0795
H_influenzae_str_12P37H2_id_GCA_002984945_1	H_influenzae_str_12P37H2_id_GCA_002984945_1	H_influenzae	Yes	GCA_002984945_1	GCA_002984945.1	12P37H2	no	NA	G_0796
H_influenzae_str_116P14H1_id_GCA_002989305_1	H_influenzae_str_116P14H1_id_GCA_002989305_1	H_influenzae	Yes	GCA_002989305_1	GCA_002989305.1	116P14H1	no	NA	G_0797
H_influenzae_str_56P68H1_id_GCA_002985705_1	H_influenzae_str_56P68H1_id_GCA_002985705_1	H_influenzae	Yes	GCA_002985705_1	GCA_002985705.1	56P68H1	no	NA	G_0798
H_influenzae_str_26P1H_id_GCA_002985145_1	H_influenzae_str_26P1H_id_GCA_002985145_1	H_influenzae	Yes	GCA_002985145_1	GCA_002985145.1	26P1H	no	NA	G_0799
H_influenzae_str_477_id_GCA_000931575_1	H_influenzae_str_477_id_GCA_000931575_1	H_influenzae	Yes	GCA_000931575_1	GCA_000931575.1	477	no	NA	G_0800
H_influenzae_str_M14951_id_GCA_003351505_1	H_influenzae_str_M14951_id_GCA_003351505_1	H_influenzae	Yes	GCA_003351505_1	GCA_003351505.1	M14951	no	NA	G_0801
H_influenzae_str_P657_8759_id_GCA_003691655_1	H_influenzae_str_P657_8759_id_GCA_003691655_1	H_influenzae	Yes	GCA_003691655_1	GCA_003691655.1	P657_8759	no	NA	G_0802
H_influenzae_str_P602_8883_id_GCA_003691635_1	H_influenzae_str_P602_8883_id_GCA_003691635_1	H_influenzae	Yes	GCA_003691635_1	GCA_003691635.1	P602_8883	no	NA	G_0803
H_influenzae_str_FDAARGOS_1560_id_GCA_020736045_1	H_influenzae_str_FDAARGOS_1560_id_GCA_020736045_1	H_influenzae	Yes	GCA_020736045_1	GCA_020736045.1	FDAARGOS_1560	no	NA	G_0804
H_influenzae_str_NCTC8143_id_GCA_001457655_1	H_influenzae_str_NCTC8143_id_GCA_001457655_1	H_influenzae	Yes	GCA_001457655_1	GCA_001457655.1	NCTC8143	no	NA	G_0805
H_influenzae_str_NCTC11931_id_GCA_900475535_1	H_influenzae_str_NCTC11931_id_GCA_900475535_1	H_influenzae	Yes	GCA_900475535_1	GCA_900475535.1	NCTC11931	no	NA	G_0806
H_influenzae_str_P669_6977_id_GCA_003425505_1	H_influenzae_str_P669_6977_id_GCA_003425505_1	H_influenzae	Yes	GCA_003425505_1	GCA_003425505.1	P669_6977	no	NA	G_0807
H_influenzae_str_CHBN_II_2_id_GCA_019703385_1	H_influenzae_str_CHBN_II_2_id_GCA_019703385_1	H_influenzae	Yes	GCA_019703385_1	GCA_019703385.1	CHBN_II_2	no	NA	G_0808
H_influenzae_str_CHBN_II_1_id_GCA_019703365_1	H_influenzae_str_CHBN_II_1_id_GCA_019703365_1	H_influenzae	Yes	GCA_019703365_1	GCA_019703365.1	CHBN_II_1	no	NA	G_0809
H_influenzae_str_2018_Y40_id_GCA_013394405_1	H_influenzae_str_2018_Y40_id_GCA_013394405_1	H_influenzae	Yes	GCA_013394405_1	GCA_013394405.1	2018_Y40	no	NA	G_0810
H_influenzae_str_CHBN_V_1_id_GCA_019703755_1	H_influenzae_str_CHBN_V_1_id_GCA_019703755_1	H_influenzae	Yes	GCA_019703755_1	GCA_019703755.1	CHBN_V_1	no	NA	G_0811
H_influenzae_str_NCTC11873_id_GCA_900638105_1	H_influenzae_str_NCTC11873_id_GCA_900638105_1	H_influenzae	Yes	GCA_900638105_1	GCA_900638105.1	NCTC11873	no	NA	G_0812
H_influenzae_str_CHBN_V_3_id_GCA_019703795_1	H_influenzae_str_CHBN_V_3_id_GCA_019703795_1	H_influenzae	Yes	GCA_019703795_1	GCA_019703795.1	CHBN_V_3	no	NA	G_0813
H_influenzae_str_M15895_id_GCA_003352405_1	H_influenzae_str_M15895_id_GCA_003352405_1	H_influenzae	Yes	GCA_003352405_1	GCA_003352405.1	M15895	no	NA	G_0814
H_influenzae_str_3655_id_GCA_919949215_1	H_influenzae_str_3655_id_GCA_919949215_1	H_influenzae	Yes	GCA_919949215_1	GCA_919949215.1	3655	no	NA	G_0815
H_influenzae_str_NCTC12194_id_GCA_900478325_1	H_influenzae_str_NCTC12194_id_GCA_900478325_1	H_influenzae	Yes	GCA_900478325_1	GCA_900478325.1	NCTC12194	no	NA	G_0816
H_influenzae_str_M25267_id_GCA_003352345_1	H_influenzae_str_M25267_id_GCA_003352345_1	H_influenzae	Yes	GCA_003352345_1	GCA_003352345.1	M25267	no	NA	G_0817
H_influenzae_str_CHBN_III_2_id_GCA_019703595_1	H_influenzae_str_CHBN_III_2_id_GCA_019703595_1	H_influenzae	Yes	GCA_019703595_1	GCA_019703595.1	CHBN_III_2	no	NA	G_0818
H_influenzae_str_CHBN_III_7_id_GCA_019703695_1	H_influenzae_str_CHBN_III_7_id_GCA_019703695_1	H_influenzae	Yes	GCA_019703695_1	GCA_019703695.1	CHBN_III_7	no	NA	G_0819
H_influenzae_str_P665_7858_id_GCA_003425645_1	H_influenzae_str_P665_7858_id_GCA_003425645_1	H_influenzae	Yes	GCA_003425645_1	GCA_003425645.1	P665_7858	no	NA	G_0820
H_influenzae_str_P662_7189_id_GCA_003425955_1	H_influenzae_str_P662_7189_id_GCA_003425955_1	H_influenzae	Yes	GCA_003425955_1	GCA_003425955.1	P662_7189	no	NA	G_0821
H_influenzae_str_FDAARGOS_1479_id_GCA_019930705_1	H_influenzae_str_FDAARGOS_1479_id_GCA_019930705_1	H_influenzae	Yes	GCA_019930705_1	GCA_019930705.1	FDAARGOS_1479	no	NA	G_0822
H_influenzae_str_CHBN_II_8_id_GCA_019703545_1	H_influenzae_str_CHBN_II_8_id_GCA_019703545_1	H_influenzae	Yes	GCA_019703545_1	GCA_019703545.1	CHBN_II_8	no	NA	G_0823
H_influenzae_str_6P24H2_id_GCA_002966695_1	H_influenzae_str_6P24H2_id_GCA_002966695_1	H_influenzae	Yes	GCA_002966695_1	GCA_002966695.1	6P24H2	no	NA	G_0824
H_influenzae_str_6P32H1_id_GCA_002966715_1	H_influenzae_str_6P32H1_id_GCA_002966715_1	H_influenzae	Yes	GCA_002966715_1	GCA_002966715.1	6P32H1	no	NA	G_0825
H_influenzae_str_P642_4396_id_GCA_003425525_1	H_influenzae_str_P642_4396_id_GCA_003425525_1	H_influenzae	Yes	GCA_003425525_1	GCA_003425525.1	P642_4396	no	NA	G_0826
H_influenzae_str_M1C112_1_id_GCA_014931495_1	H_influenzae_str_M1C112_1_id_GCA_014931495_1	H_influenzae	Yes	GCA_014931495_1	GCA_014931495.1	M1C112_1	no	NA	G_0827
H_influenzae_str_NCTC13377_id_GCA_900478275_1	H_influenzae_str_NCTC13377_id_GCA_900478275_1	H_influenzae	Yes	GCA_900478275_1	GCA_900478275.1	NCTC13377	no	NA	G_0828
H_influenzae_str_M13034_id_GCA_003352365_1	H_influenzae_str_M13034_id_GCA_003352365_1	H_influenzae	Yes	GCA_003352365_1	GCA_003352365.1	M13034	no	NA	G_0829
H_influenzae_str_723_id_GCA_000931625_1	H_influenzae_str_723_id_GCA_000931625_1	H_influenzae	Yes	GCA_000931625_1	GCA_000931625.1	723	no	NA	G_0830
H_influenzae_str_PittGG_id_GCA_008831525_1	H_influenzae_str_PittGG_id_GCA_008831525_1	H_influenzae	Yes	GCA_008831525_1	GCA_008831525.1	PittGG	no	NA	G_0831
H_influenzae_str_CHBN_II_7_id_GCA_019703525_1	H_influenzae_str_CHBN_II_7_id_GCA_019703525_1	H_influenzae	Yes	GCA_019703525_1	GCA_019703525.1	CHBN_II_7	no	NA	G_0832
H_influenzae_str_5P28H1_id_GCA_002966615_1	H_influenzae_str_5P28H1_id_GCA_002966615_1	H_influenzae	Yes	GCA_002966615_1	GCA_002966615.1	5P28H1	no	NA	G_0833
H_influenzae_str_5P54H1_id_GCA_002966635_1	H_influenzae_str_5P54H1_id_GCA_002966635_1	H_influenzae	Yes	GCA_002966635_1	GCA_002966635.1	5P54H1	no	NA	G_0834
H_influenzae_str_CHBN_III_6_id_GCA_019703675_1	H_influenzae_str_CHBN_III_6_id_GCA_019703675_1	H_influenzae	Yes	GCA_019703675_1	GCA_019703675.1	CHBN_III_6	no	NA	G_0835
H_influenzae_str_CHBN_IV_1_id_GCA_019703735_1	H_influenzae_str_CHBN_IV_1_id_GCA_019703735_1	H_influenzae	Yes	GCA_019703735_1	GCA_019703735.1	CHBN_IV_1	no	NA	G_0836
H_influenzae_str_NCTC12699_id_GCA_900635805_1	H_influenzae_str_NCTC12699_id_GCA_900635805_1	H_influenzae	Yes	GCA_900635805_1	GCA_900635805.1	NCTC12699	no	NA	G_0837
H_influenzae_str_NCTC8468_id_GCA_901472485_1	H_influenzae_str_NCTC8468_id_GCA_901472485_1	H_influenzae	Yes	GCA_901472485_1	GCA_901472485.1	NCTC8468	no	NA	G_0838
H_influenzae_str_NCTC8455_id_GCA_900478735_1	H_influenzae_str_NCTC8455_id_GCA_900478735_1	H_influenzae	Yes	GCA_900478735_1	GCA_900478735.1	NCTC8455	no	NA	G_0839
H_influenzae_str_M21460_id_GCA_003351445_1	H_influenzae_str_M21460_id_GCA_003351445_1	H_influenzae	Yes	GCA_003351445_1	GCA_003351445.1	M21460	no	NA	G_0840
H_influenzae_str_NCTC11394_id_GCA_900635795_1	H_influenzae_str_NCTC11394_id_GCA_900635795_1	H_influenzae	Yes	GCA_900635795_1	GCA_900635795.1	NCTC11394	no	NA	G_0841
H_influenzae_str_P679_2791_id_GCA_003425565_1	H_influenzae_str_P679_2791_id_GCA_003425565_1	H_influenzae	Yes	GCA_003425565_1	GCA_003425565.1	P679_2791	no	NA	G_0842
H_influenzae_str_P676_2514_id_GCA_003425605_1	H_influenzae_str_P676_2514_id_GCA_003425605_1	H_influenzae	Yes	GCA_003425605_1	GCA_003425605.1	P676_2514	no	NA	G_0843
H_influenzae_str_48P106H1_id_GCA_002966575_1	H_influenzae_str_48P106H1_id_GCA_002966575_1	H_influenzae	Yes	GCA_002966575_1	GCA_002966575.1	48P106H1	no	NA	G_0844
H_influenzae_str_48P153H1_id_GCA_002966595_1	H_influenzae_str_48P153H1_id_GCA_002966595_1	H_influenzae	Yes	GCA_002966595_1	GCA_002966595.1	48P153H1	no	NA	G_0845
H_influenzae_str_CHBN_II_3_id_GCA_019703405_1	H_influenzae_str_CHBN_II_3_id_GCA_019703405_1	H_influenzae	Yes	GCA_019703405_1	GCA_019703405.1	CHBN_II_3	no	NA	G_0846
H_influenzae_str_TA8730_id_GCA_016861285_1	H_influenzae_str_TA8730_id_GCA_016861285_1	H_influenzae	Yes	GCA_016861285_1	GCA_016861285.1	TA8730	no	NA	G_0847
H_influenzae_str_Hi375_id_GCA_000767075_1	H_influenzae_str_Hi375_id_GCA_000767075_1	H_influenzae	Yes	GCA_000767075_1	GCA_000767075.1	Hi375	no	NA	G_0848
H_influenzae_str_NCTC12975_id_GCA_900475995_1	H_influenzae_str_NCTC12975_id_GCA_900475995_1	H_influenzae	Yes	GCA_900475995_1	GCA_900475995.1	NCTC12975	no	NA	G_0849
H_influenzae_str_P641_4342_id_GCA_003425935_1	H_influenzae_str_P641_4342_id_GCA_003425935_1	H_influenzae	Yes	GCA_003425935_1	GCA_003425935.1	P641_4342	no	NA	G_0850
H_influenzae_str_M25588_id_GCA_003351585_1	H_influenzae_str_M25588_id_GCA_003351585_1	H_influenzae	Yes	GCA_003351585_1	GCA_003351585.1	M25588	no	NA	G_0851
H_influenzae_str_P617_9224_id_GCA_003425715_1	H_influenzae_str_P617_9224_id_GCA_003425715_1	H_influenzae	Yes	GCA_003425715_1	GCA_003425715.1	P617_9224	no	NA	G_0852
H_influenzae_str_C486_id_GCA_000931605_1	H_influenzae_str_C486_id_GCA_000931605_1	H_influenzae	Yes	GCA_000931605_1	GCA_000931605.1	C486	no	NA	G_0853
H_influenzae_str_P636_8296_id_GCA_003425585_1	H_influenzae_str_P636_8296_id_GCA_003425585_1	H_influenzae	Yes	GCA_003425585_1	GCA_003425585.1	P636_8296	no	NA	G_0854
H_influenzae_str_P615_8618_id_GCA_003425815_1	H_influenzae_str_P615_8618_id_GCA_003425815_1	H_influenzae	Yes	GCA_003425815_1	GCA_003425815.1	P615_8618	no	NA	G_0855
H_influenzae_str_P621_7028_id_GCA_003425445_1	H_influenzae_str_P621_7028_id_GCA_003425445_1	H_influenzae	Yes	GCA_003425445_1	GCA_003425445.1	P621_7028	no	NA	G_0856
H_influenzae_str_NCTC11426_id_GCA_900475755_1	H_influenzae_str_NCTC11426_id_GCA_900475755_1	H_influenzae	Yes	GCA_900475755_1	GCA_900475755.1	NCTC11426	no	NA	G_0857
H_influenzae_str_FDAARGOS_1561_id_GCA_020736025_1	H_influenzae_str_FDAARGOS_1561_id_GCA_020736025_1	H_influenzae	Yes	GCA_020736025_1	GCA_020736025.1	FDAARGOS_1561	no	NA	G_0858
H_influenzae_str_P595_8370_id_GCA_003425765_1	H_influenzae_str_P595_8370_id_GCA_003425765_1	H_influenzae	Yes	GCA_003425765_1	GCA_003425765.1	P595_8370	no	NA	G_0859
H_influenzae_str_P650_8603_id_GCA_003425465_1	H_influenzae_str_P650_8603_id_GCA_003425465_1	H_influenzae	Yes	GCA_003425465_1	GCA_003425465.1	P650_8603	no	NA	G_0860
H_influenzae_str_P672_7661_id_GCA_003425625_1	H_influenzae_str_P672_7661_id_GCA_003425625_1	H_influenzae	Yes	GCA_003425625_1	GCA_003425625.1	P672_7661	no	NA	G_0861
H_influenzae_str_CHBN_II_4_id_GCA_019703425_1	H_influenzae_str_CHBN_II_4_id_GCA_019703425_1	H_influenzae	Yes	GCA_019703425_1	GCA_019703425.1	CHBN_II_4	no	NA	G_0862
H_influenzae_str_FDAARGOS_199_id_GCA_002073475_2	H_influenzae_str_FDAARGOS_199_id_GCA_002073475_2	H_influenzae	Yes	GCA_002073475_2	GCA_002073475.2	FDAARGOS_199	no	NA	G_0863
H_influenzae_str_NML_Hia_1_id_GCA_001856725_1	H_influenzae_str_NML_Hia_1_id_GCA_001856725_1	H_influenzae	Yes	GCA_001856725_1	GCA_001856725.1	NML_Hia_1	yes	HMT_641	G_0864
H_influenzae_str_67P56H1_id_GCA_002966675_1	H_influenzae_str_67P56H1_id_GCA_002966675_1	H_influenzae	Yes	GCA_002966675_1	GCA_002966675.1	67P56H1	no	NA	G_0865
H_influenzae_str_67P38H1_id_GCA_002966655_1	H_influenzae_str_67P38H1_id_GCA_002966655_1	H_influenzae	Yes	GCA_002966655_1	GCA_002966655.1	67P38H1	no	NA	G_0866
H_influenzae_str_CHBN_III_5_id_GCA_019703655_1	H_influenzae_str_CHBN_III_5_id_GCA_019703655_1	H_influenzae	Yes	GCA_019703655_1	GCA_019703655.1	CHBN_III_5	no	NA	G_0867
H_influenzae_str_CHBN_II_6_id_GCA_019703495_1	H_influenzae_str_CHBN_II_6_id_GCA_019703495_1	H_influenzae	Yes	GCA_019703495_1	GCA_019703495.1	CHBN_II_6	no	NA	G_0868
H_influenzae_str_CHBN_III_4_id_GCA_019703635_1	H_influenzae_str_CHBN_III_4_id_GCA_019703635_1	H_influenzae	Yes	GCA_019703635_1	GCA_019703635.1	CHBN_III_4	no	NA	G_0869
H_influenzae_str_M21384_id_GCA_003351425_1	H_influenzae_str_M21384_id_GCA_003351425_1	H_influenzae	Yes	GCA_003351425_1	GCA_003351425.1	M21384	no	NA	G_0870
H_influenzae_str_M17648_id_GCA_003351465_1	H_influenzae_str_M17648_id_GCA_003351465_1	H_influenzae	Yes	GCA_003351465_1	GCA_003351465.1	M17648	no	NA	G_0871
H_influenzae_str_CHBN_III_1_id_GCA_019703575_1	H_influenzae_str_CHBN_III_1_id_GCA_019703575_1	H_influenzae	Yes	GCA_019703575_1	GCA_019703575.1	CHBN_III_1	no	NA	G_0872
H_influenzae_str_11P6H_id_GCA_002966735_1	H_influenzae_str_11P6H_id_GCA_002966735_1	H_influenzae	Yes	GCA_002966735_1	GCA_002966735.1	11P6H	no	NA	G_0873
H_influenzae_str_P652_8881_id_GCA_003425485_1	H_influenzae_str_P652_8881_id_GCA_003425485_1	H_influenzae	Yes	GCA_003425485_1	GCA_003425485.1	P652_8881	no	NA	G_0874
H_influenzae_str_CHBN_III_3_id_GCA_019703615_1	H_influenzae_str_CHBN_III_3_id_GCA_019703615_1	H_influenzae	Yes	GCA_019703615_1	GCA_019703615.1	CHBN_III_3	no	NA	G_0875
H_influenzae_str_TAMBA230_id_GCA_014701215_1	H_influenzae_str_TAMBA230_id_GCA_014701215_1	H_influenzae	Yes	GCA_014701215_1	GCA_014701215.1	TAMBA230	no	NA	G_0876
H_influenzae_str_CHBN_II_5_id_GCA_019703455_1	H_influenzae_str_CHBN_II_5_id_GCA_019703455_1	H_influenzae	Yes	GCA_019703455_1	GCA_019703455.1	CHBN_II_5	no	NA	G_0877
H_influenzae_str_KR271_id_GCA_919946725_1	H_influenzae_str_KR271_id_GCA_919946725_1	H_influenzae	Yes	GCA_919946725_1	GCA_919946725.1	KR271	no	NA	G_0878
H_influenzae_str_M12125_id_GCA_003351605_1	H_influenzae_str_M12125_id_GCA_003351605_1	H_influenzae	Yes	GCA_003351605_1	GCA_003351605.1	M12125	no	NA	G_0879
H_influenzae_str_CHBN_III_8_id_GCA_019703715_1	H_influenzae_str_CHBN_III_8_id_GCA_019703715_1	H_influenzae	Yes	GCA_019703715_1	GCA_019703715.1	CHBN_III_8	no	NA	G_0880
H_influenzae_str_CHBN_V_2_id_GCA_019703775_1	H_influenzae_str_CHBN_V_2_id_GCA_019703775_1	H_influenzae	Yes	GCA_019703775_1	GCA_019703775.1	CHBN_V_2	no	NA	G_0881
H_influenzae_str_FDAARGOS_1562_id_GCA_020735825_1	H_influenzae_str_FDAARGOS_1562_id_GCA_020735825_1	H_influenzae	Yes	GCA_020735825_1	GCA_020735825.1	FDAARGOS_1562	no	NA	G_0882
H_influenzae_str_10810_id_GCA_000210875_1	H_influenzae_str_10810_id_GCA_000210875_1	H_influenzae	Yes	GCA_000210875_1	GCA_000210875.1	10810	yes	HMT_641	G_0883
H_influenzae_str_2019_id_GCA_001007605_1	H_influenzae_str_2019_id_GCA_001007605_1	H_influenzae	Yes	GCA_001007605_1	GCA_001007605.1	2019	no	NA	G_0884
H_influenzae_str_2019_id_GCA_000968335_1	H_influenzae_str_2019_id_GCA_000968335_1	H_influenzae	Yes	GCA_000968335_1	GCA_000968335.1	2019	no	NA	G_0885
H_influenzae_str_22_1_21_id_GCA_000169735_1	H_influenzae_str_22_1_21_id_GCA_000169735_1	H_influenzae	Yes	GCA_000169735_1	GCA_000169735.1	22_1_21	yes	HMT_641	G_0886
H_influenzae_str_22_4_21_id_GCA_000169855_1	H_influenzae_str_22_4_21_id_GCA_000169855_1	H_influenzae	Yes	GCA_000169855_1	GCA_000169855.1	22_4_21	yes	HMT_641	G_0887
H_influenzae_str_3655_id_GCA_000169775_1	H_influenzae_str_3655_id_GCA_000169775_1	H_influenzae	Yes	GCA_000169775_1	GCA_000169775.1	3655	yes	HMT_641	G_0888
H_influenzae_str_60294N1_id_GCA_000818925_1	H_influenzae_str_60294N1_id_GCA_000818925_1	H_influenzae	Yes	GCA_000818925_1	GCA_000818925.1	60294N1	no	NA	G_0889
H_influenzae_str_6P18H1_id_GCA_000173335_1	H_influenzae_str_6P18H1_id_GCA_000173335_1	H_influenzae	Yes	GCA_000173335_1	GCA_000173335.1	6P18H1	yes	HMT_641	G_0890
H_influenzae_str_7P49H1_id_GCA_000173315_1	H_influenzae_str_7P49H1_id_GCA_000173315_1	H_influenzae	Yes	GCA_000173315_1	GCA_000173315.1	7P49H1	yes	HMT_641	G_0891
H_influenzae_str_86_028NP_id_GCA_000012185_1	H_influenzae_str_86_028NP_id_GCA_000012185_1	H_influenzae	Yes	GCA_000012185_1	GCA_000012185.1	86_028NP	yes	HMT_641	G_0892
H_influenzae_str_F3030_id_GCA_005888175_1	H_influenzae_str_F3030_id_GCA_005888175_1	H_influenzae	Yes	GCA_005888175_1	GCA_005888175.1	F3030	no	NA	G_0893
H_influenzae_str_F1946_id_GCA_005888265_1	H_influenzae_str_F1946_id_GCA_005888265_1	H_influenzae	Yes	GCA_005888265_1	GCA_005888265.1	F1946	no	NA	G_0894
H_influenzae_str_KC1018_id_GCA_005888195_1	H_influenzae_str_KC1018_id_GCA_005888195_1	H_influenzae	Yes	GCA_005888195_1	GCA_005888195.1	KC1018	no	NA	G_0895
H_influenzae_str_F3283_id_GCA_005888185_1	H_influenzae_str_F3283_id_GCA_005888185_1	H_influenzae	Yes	GCA_005888185_1	GCA_005888185.1	F3283	no	NA	G_0896
H_influenzae_str_F3042_id_GCA_005888215_1	H_influenzae_str_F3042_id_GCA_005888215_1	H_influenzae	Yes	GCA_005888215_1	GCA_005888215.1	F3042	no	NA	G_0897
H_influenzae_str_F3039_id_GCA_005888205_1	H_influenzae_str_F3039_id_GCA_005888205_1	H_influenzae	Yes	GCA_005888205_1	GCA_005888205.1	F3039	no	NA	G_0898
H_influenzae_str_HE40_F3043_id_GCA_008586765_1	H_influenzae_str_HE40_F3043_id_GCA_008586765_1	H_influenzae	Yes	GCA_008586765_1	GCA_008586765.1	HE40_F3043	no	NA	G_0899
H_influenzae_str_HE37_F3052_id_GCA_008586785_1	H_influenzae_str_HE37_F3052_id_GCA_008586785_1	H_influenzae	Yes	GCA_008586785_1	GCA_008586785.1	HE37_F3052	no	NA	G_0900
H_influenzae_str_HE24_F3037_id_GCA_008586805_1	H_influenzae_str_HE24_F3037_id_GCA_008586805_1	H_influenzae	Yes	GCA_008586805_1	GCA_008586805.1	HE24_F3037	no	NA	G_0901
H_influenzae_str_HE7_F1946_id_GCA_008586745_1	H_influenzae_str_HE7_F1946_id_GCA_008586745_1	H_influenzae	Yes	GCA_008586745_1	GCA_008586745.1	HE7_F1946	no	NA	G_0902
H_influenzae_str_HE15_F3028_id_GCA_008586825_1	H_influenzae_str_HE15_F3028_id_GCA_008586825_1	H_influenzae	Yes	GCA_008586825_1	GCA_008586825.1	HE15_F3028	no	NA	G_0903
